ktestWM inum.new-O0-out/Dev-out-0/devtest.ktest inum.new-O1-out/Dev-out-0/devtest.ktest inum.new-O2-out/Dev-out-0/devtest.ktest inum.new-O3-out/Dev-out-0/devtest.ktest inum.old-O0-out/Dev-out-0/devtest.ktest inum.old-O1-out/Dev-out-0/devtest.ktest inum.old-O2-out/Dev-out-0/devtest.ktest inum.old-O3-out/Dev-out-0/devtest.ktest links.new-O0-out/Dev-out-0/devtest.ktest links.new-O1-out/Dev-out-0/devtest.ktest links.new-O2-out/Dev-out-0/devtest.ktest links.new-O3-out/Dev-out-0/devtest.ktest links.old-O0-out/Dev-out-0/devtest.ktest links.old-O1-out/Dev-out-0/devtest.ktest links.old-O2-out/Dev-out-0/devtest.ktest links.old-O3-out/Dev-out-0/devtest.ktest regression.sh-out/Dev-out-0/devtest.ktest
find/21510 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21513 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13396 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13397 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13394 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13395 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13393 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13390 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13391 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13648 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13649 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13398 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13399 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17554 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5666 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17557 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17550 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17551 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10054 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/140 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17558 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
find/15776 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15777 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15774 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/142 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15772 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15773 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15770 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15771 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7857 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19647 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15778 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13028 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13029 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7855 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13021 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13022 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
find/13024 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13025 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13026 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13027 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/419 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16806 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3750 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10056 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17484 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17485 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5665 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3751 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7118 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7119 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7112 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7113 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7110 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7111 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7116 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7117 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7114 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7115 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2190 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2193 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2192 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2195 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2194 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2197 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2196 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2198 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21092 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21093 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11721 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11720 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11723 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/11722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14559 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14558 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14551 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14550 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14553 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14552 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14555 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14554 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14557 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20068 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20066 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20067 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20064 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20065 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20063 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20060 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20061 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2231 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3755 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10105 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24815 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/2232 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24814 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6447 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6446 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6445 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6444 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6441 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6440 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6199 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6198 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6449 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6448 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24813 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18340 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18341 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18342 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18343 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18344 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18345 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18346 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18347 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18348 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18349 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20680 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20681 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20686 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20687 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20684 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20685 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24880 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6229 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6228 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6998 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6995 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6994 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6997 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6220 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6991 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6990 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6993 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23269 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23268 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23265 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23264 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23267 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23266 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23260 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23263 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/23262 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/615 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
find/341 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/340 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/347 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
find/345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
find/344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
find/22686 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22687 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/618 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16618 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17824 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17825 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17826 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17827 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17821 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17822 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17823 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17828 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/17829 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20135 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24810 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24660 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24661 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23080 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23082 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23085 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23084 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23087 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23086 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23089 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23088 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/24663 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22524 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15606 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22527 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22526 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22520 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19431 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19430 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19433 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19432 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19435 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19434 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19437 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19436 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19439 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19438 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/22522 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5758 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5759 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5752 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5753 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5750 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5751 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5756 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5757 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5754 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/5755 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16034 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16035 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23271 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1
find/16036 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10157 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16037 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16030 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/23033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16031 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16032 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10156 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21308 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21309 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21658 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/15744 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21300 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16038 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21302 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21303 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19847 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/21305 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10159 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16039 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12258 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12259 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12704 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12705 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12254 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12255 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12256 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12257 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12250 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12251 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12252 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/12253 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16012 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16013 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16010 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16011 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16016 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16017 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16014 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16015 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16018 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16019 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/10158 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19895 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7471 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7470 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7473 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7472 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7475 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7474 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7477 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7476 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7479 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7478 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13259 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/13258 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14704 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14706 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14700 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19891 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14702 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14703 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/19890 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/14708 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3105 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3104 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3107 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3106 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3101 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3100 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3103 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3102 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3109 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3108 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7615 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7614 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7617 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7616 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7611 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7610 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7613 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7612 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7619 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7618 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18466 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16715 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18461 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18460 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18463 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18462 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/971 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/972 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/973 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/974 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/979 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
find/13908 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/7856 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/6612 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20471 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20470 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/16717 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20472 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20475 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20474 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20477 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20476 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20479 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/20478 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/18830 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3574 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3575 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3570 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3572 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
find/3578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
